date,open,high,low,close,adj_close,volume,ticker,year,month,day_name,price_range,daily_return,volume_category
2023-03-14,827.0,834.4500122,818.25,830.3499756,823.5709229,15456802,ICICIBANK.NS,2023,3,Tuesday,16.200012199999946,0.40507564691656506,Medium
2023-03-15,836.4500122,843.9500122,822.2000122,825.9000244,819.1572876,12914488,ICICIBANK.NS,2023,3,Wednesday,21.75,-1.261281325377921,Medium
2023-03-16,829.7000122,831.2999878,810.2999878,823.9000244,817.173645,14987868,ICICIBANK.NS,2023,3,Thursday,21.0,-0.6990463679301294,Medium
2023-03-17,831.7999878,838.4000244,818.6500244,836.25,829.4227905,11104490,ICICIBANK.NS,2023,3,Friday,19.75,0.534985845788437,Low
2023-03-20,837.0,837.7999878,825.0,836.4500122,829.6211548,14838651,ICICIBANK.NS,2023,3,Monday,12.799987800000054,-0.06570941457587258,Medium
2023-03-21,843.0,854.5,839.0499878,852.4000244,845.440918,18755854,ICICIBANK.NS,2023,3,Tuesday,15.450012199999946,1.1150681376037967,High
2023-03-22,857.6500244,862.5499878,851.0,860.2000122,853.1772461,17431520,ICICIBANK.NS,2023,3,Wednesday,11.549987800000054,0.29732265230026383,High
2023-03-23,857.0,867.4500122,852.7999878,855.4500122,848.4660034,17920621,ICICIBANK.NS,2023,3,Thursday,14.650024399999893,-0.18086205367561886,High
2023-03-24,852.5,860.0,849.1500244,852.4000244,845.440918,17295696,ICICIBANK.NS,2023,3,Friday,10.849975599999993,-0.011727343108503624,High
2023-03-27,854.9500122,856.4000244,844.0499878,848.7000122,841.7711182,17047675,ICICIBANK.NS,2023,3,Monday,12.350036599999953,-0.7310368923110708,High
2023-03-28,855.5499878,858.9000244,848.2000122,854.75,847.7717285,24469018,ICICIBANK.NS,2023,3,Tuesday,10.70001220000006,-0.09350567604555501,High
2023-03-29,857.0499878,862.0999756,848.0,851.0,844.0523682,34881515,ICICIBANK.NS,2023,3,Wednesday,14.099975599999993,-0.7059083934567268,High
2023-03-31,861.9500122,881.0,858.5,877.25,870.0880127,25739021,ICICIBANK.NS,2023,3,Friday,22.5,1.775043515684755,High
2023-04-03,880.2000122,887.0999756,868.8499756,883.7999878,876.5845337,26416933,ICICIBANK.NS,2023,4,Monday,18.25,0.40899517724411444,High
2023-04-05,886.5999756,887.75,874.0,884.5999756,877.3779907,21068934,ICICIBANK.NS,2023,4,Wednesday,13.75,-0.2255808769503422,High
2023-04-06,882.0,890.0999756,872.7000122,875.0,867.8563843,26042745,ICICIBANK.NS,2023,4,Thursday,17.399963400000047,-0.7936507936507936,High
2023-04-10,880.0499878,882.7999878,864.4000244,868.4500122,861.3598633,30906205,ICICIBANK.NS,2023,4,Monday,18.399963400000047,-1.318104171445806,High
2023-04-11,873.7000122,885.5999756,865.0,881.9000244,874.7000732,39504022,ICICIBANK.NS,2023,4,Tuesday,20.599975599999993,0.9385386386057395,High
2023-04-12,883.4500122,892.0,880.2999878,890.1500244,882.8827515,22686032,ICICIBANK.NS,2023,4,Wednesday,11.700012199999946,0.7583917717444411,High
2023-04-13,891.0999756,901.6500244,886.5,899.0,891.6604614,34439635,ICICIBANK.NS,2023,4,Thursday,15.150024400000007,0.8865474824730774,High
2023-04-17,917.2999878,917.2999878,893.1500244,901.2999878,893.9416504,29957514,ICICIBANK.NS,2023,4,Monday,24.149963400000047,-1.744249450866503,High
2023-04-18,907.9500122,907.9500122,894.0999756,896.8499756,889.5280151,26699379,ICICIBANK.NS,2023,4,Tuesday,13.850036599999953,-1.2225382951539492,High
2023-04-19,895.9000244,896.9000244,887.25,891.9000244,884.6184692,24377956,ICICIBANK.NS,2023,4,Wednesday,9.650024400000007,-0.4464783894474018,High
2023-04-20,892.25,899.2999878,889.2000122,894.4000244,887.0980225,16999919,ICICIBANK.NS,2023,4,Thursday,10.099975600000107,0.240966590081256,High
2023-04-21,894.5499878,900.7000122,882.4000244,885.6500244,878.4194946,29578071,ICICIBANK.NS,2023,4,Friday,18.29998779999994,-0.9949095658575836,High
2023-04-24,905.0,906.5,895.0,904.75,897.3635254,30881665,ICICIBANK.NS,2023,4,Monday,11.5,-0.027624309392265196,High
2023-04-25,906.2999878,916.0,903.0999756,913.4500122,905.9924927,41383839,ICICIBANK.NS,2023,4,Tuesday,12.900024400000007,0.7889246933960835,High
2023-04-26,911.4500122,916.9500122,905.75,914.9500122,907.4802856,30371555,ICICIBANK.NS,2023,4,Wednesday,11.200012199999946,0.3840035057492537,High
2023-04-27,909.5,919.9000244,908.5499878,918.3499756,910.852478,25835108,ICICIBANK.NS,2023,4,Thursday,11.350036599999953,0.9730594392523358,High
2023-04-28,915.0999756,920.4500122,910.25,917.6500244,910.1582031,20381002,ICICIBANK.NS,2023,4,Friday,10.200012199999946,0.2786634103369998,High
2023-05-02,924.0,925.7999878,918.7000122,922.0999756,914.5718384,17515017,ICICIBANK.NS,2023,5,Tuesday,7.099975600000107,-0.20563034632034702,High
2023-05-03,919.5499878,923.8499756,911.5499878,922.8499756,915.3157349,18715142,ICICIBANK.NS,2023,5,Wednesday,12.29998779999994,0.35886986501898355,High
